"wikidata_id","twfy_id"
"http://www.wikidata.org/entity/Q7989303","uk.org.publicwhip/cons/2022"
"http://www.wikidata.org/entity/Q8003689","uk.org.publicwhip/cons/1630"
"http://www.wikidata.org/entity/Q4983457","uk.org.publicwhip/cons/1376"
"http://www.wikidata.org/entity/Q7594668","uk.org.publicwhip/cons/1720"
"http://www.wikidata.org/entity/Q5295483","uk.org.publicwhip/cons/1383"
"http://www.wikidata.org/entity/Q5744680","uk.org.publicwhip/cons/900"
"http://www.wikidata.org/entity/Q11797266","uk.org.publicwhip/cons/1288"
"http://www.wikidata.org/entity/Q7989114","uk.org.publicwhip/cons/1557"
"http://www.wikidata.org/entity/Q7618473","uk.org.publicwhip/cons/1552"
"http://www.wikidata.org/entity/Q978713","uk.org.publicwhip/cons/889"
"http://www.wikidata.org/entity/Q578636","uk.org.publicwhip/cons/92"
"http://www.wikidata.org/entity/Q5132049","uk.org.publicwhip/cons/1379"
"http://www.wikidata.org/entity/Q7639684","uk.org.publicwhip/cons/949"
"http://www.wikidata.org/entity/Q43039373","uk.org.publicwhip/cons/738"
"http://www.wikidata.org/entity/Q7383514","uk.org.publicwhip/cons/1647"
"http://www.wikidata.org/entity/Q11797286","uk.org.publicwhip/cons/936"
"http://www.wikidata.org/entity/Q43287372","uk.org.publicwhip/cons/894"
"http://www.wikidata.org/entity/Q6917603","uk.org.publicwhip/cons/1697"
"http://www.wikidata.org/entity/Q3137771","uk.org.publicwhip/cons/71"
"http://www.wikidata.org/entity/Q5566878","uk.org.publicwhip/cons/1680"
"http://www.wikidata.org/entity/Q42967535","uk.org.publicwhip/cons/2014"
"http://www.wikidata.org/entity/Q7996010","uk.org.publicwhip/cons/962"
"http://www.wikidata.org/entity/Q6410993","uk.org.publicwhip/cons/905"
"http://www.wikidata.org/entity/Q6916674","uk.org.publicwhip/cons/1643"
"http://www.wikidata.org/entity/Q7623502","uk.org.publicwhip/cons/1341"
"http://www.wikidata.org/entity/Q5025220","uk.org.publicwhip/cons/803"
"http://www.wikidata.org/entity/Q7020113","uk.org.publicwhip/cons/1335"
"http://www.wikidata.org/entity/Q6413659","uk.org.publicwhip/cons/1588"
"http://www.wikidata.org/entity/Q5184814","uk.org.publicwhip/cons/1293"
"http://www.wikidata.org/entity/Q4916600","uk.org.publicwhip/cons/1565"
"http://www.wikidata.org/entity/Q8030501","uk.org.publicwhip/cons/1284"
"http://www.wikidata.org/entity/Q7567971","uk.org.publicwhip/cons/1306"
"http://www.wikidata.org/entity/Q1053099","uk.org.publicwhip/cons/389"
"http://www.wikidata.org/entity/Q6391484","uk.org.publicwhip/cons/1215"
"http://www.wikidata.org/entity/Q8032646","uk.org.publicwhip/cons/1632"
"http://www.wikidata.org/entity/Q7115504","uk.org.publicwhip/cons/839"
"http://www.wikidata.org/entity/Q4916736","uk.org.publicwhip/cons/1569"
"http://www.wikidata.org/entity/Q6841848","uk.org.publicwhip/cons/1601"
"http://www.wikidata.org/entity/Q5328530","uk.org.publicwhip/cons/1581"
"http://www.wikidata.org/entity/Q5090037","uk.org.publicwhip/cons/853"
"http://www.wikidata.org/entity/Q4119965","uk.org.publicwhip/cons/336"
"http://www.wikidata.org/entity/Q6413750","uk.org.publicwhip/cons/1363"
"http://www.wikidata.org/entity/Q1032468","uk.org.publicwhip/cons/457"
"http://www.wikidata.org/entity/Q7228406","uk.org.publicwhip/cons/797"
"http://www.wikidata.org/entity/Q8032204","uk.org.publicwhip/cons/1651"
"http://www.wikidata.org/entity/Q1031659","uk.org.publicwhip/cons/507"
"http://www.wikidata.org/entity/Q7989218","uk.org.publicwhip/cons/1558"
"http://www.wikidata.org/entity/Q874319","uk.org.publicwhip/cons/636"
"http://www.wikidata.org/entity/Q3336829","uk.org.publicwhip/cons/357"
"http://www.wikidata.org/entity/Q4923259","uk.org.publicwhip/cons/1572"
"http://www.wikidata.org/entity/Q4879467","uk.org.publicwhip/cons/1672"
"http://www.wikidata.org/entity/Q7826776","uk.org.publicwhip/cons/1307"
"http://www.wikidata.org/entity/Q1075483","uk.org.publicwhip/cons/187"
"http://www.wikidata.org/entity/Q56189402","uk.org.publicwhip/cons/736"
"http://www.wikidata.org/entity/Q3337618","uk.org.publicwhip/cons/202"
"http://www.wikidata.org/entity/Q7982188","uk.org.publicwhip/cons/1624"
"http://www.wikidata.org/entity/Q6407975","uk.org.publicwhip/cons/1687"
"http://www.wikidata.org/entity/Q43291110","uk.org.publicwhip/cons/744"
"http://www.wikidata.org/entity/Q3334633","uk.org.publicwhip/cons/135"
"http://www.wikidata.org/entity/Q1052385","uk.org.publicwhip/cons/396"
"http://www.wikidata.org/entity/Q6658555","uk.org.publicwhip/cons/1268"
"http://www.wikidata.org/entity/Q1077357","uk.org.publicwhip/cons/255"
"http://www.wikidata.org/entity/Q43291321","uk.org.publicwhip/cons/770"
"http://www.wikidata.org/entity/Q7270141","uk.org.publicwhip/cons/1710"
"http://www.wikidata.org/entity/Q4916683","uk.org.publicwhip/cons/1567"
"http://www.wikidata.org/entity/Q16848872","uk.org.publicwhip/cons/1326"
"http://www.wikidata.org/entity/Q6694032","uk.org.publicwhip/cons/1366"
"http://www.wikidata.org/entity/Q7404390","uk.org.publicwhip/cons/1279"
"http://www.wikidata.org/entity/Q1053339","uk.org.publicwhip/cons/763"
"http://www.wikidata.org/entity/Q751068","uk.org.publicwhip/cons/15"
"http://www.wikidata.org/entity/Q4973674","uk.org.publicwhip/cons/1575"
"http://www.wikidata.org/entity/Q5150853","uk.org.publicwhip/cons/1707"
"http://www.wikidata.org/entity/Q6084357","uk.org.publicwhip/cons/717"
"http://www.wikidata.org/entity/Q5377286","uk.org.publicwhip/cons/1351"
"http://www.wikidata.org/entity/Q7123337","uk.org.publicwhip/cons/1226"
"http://www.wikidata.org/entity/Q8033980","uk.org.publicwhip/cons/1559"
"http://www.wikidata.org/entity/Q5338226","uk.org.publicwhip/cons/1676"
"http://www.wikidata.org/entity/Q5314798","uk.org.publicwhip/cons/1081"
"http://www.wikidata.org/entity/Q7164669","uk.org.publicwhip/cons/930"
"http://www.wikidata.org/entity/Q6483099","uk.org.publicwhip/cons/908"
"http://www.wikidata.org/entity/Q4869752","uk.org.publicwhip/cons/1533"
"http://www.wikidata.org/entity/Q1051057","uk.org.publicwhip/cons/438"
"http://www.wikidata.org/entity/Q5325480","uk.org.publicwhip/cons/1578"
"http://www.wikidata.org/entity/Q5025064","uk.org.publicwhip/cons/1537"
"http://www.wikidata.org/entity/Q6084404","uk.org.publicwhip/cons/1213"
"http://www.wikidata.org/entity/Q6747435","uk.org.publicwhip/cons/1598"
"http://www.wikidata.org/entity/Q5364628","uk.org.publicwhip/cons/1384"
"http://www.wikidata.org/entity/Q5436064","uk.org.publicwhip/cons/1531"
"http://www.wikidata.org/entity/Q5566822","uk.org.publicwhip/cons/1677"
"http://www.wikidata.org/entity/Q1077473","uk.org.publicwhip/cons/131"
"http://www.wikidata.org/entity/Q4884651","uk.org.publicwhip/cons/1637"
"http://www.wikidata.org/entity/Q7571155","uk.org.publicwhip/cons/1547"
"http://www.wikidata.org/entity/Q7178213","uk.org.publicwhip/cons/931"
"http://www.wikidata.org/entity/Q5102115","uk.org.publicwhip/cons/1528"
"http://www.wikidata.org/entity/Q7369780","uk.org.publicwhip/cons/1340"
"http://www.wikidata.org/entity/Q16851951","uk.org.publicwhip/cons/1214"
"http://www.wikidata.org/entity/Q613294","uk.org.publicwhip/cons/648"
"http://www.wikidata.org/entity/Q16931901","uk.org.publicwhip/cons/1218"
"http://www.wikidata.org/entity/Q7820767","uk.org.publicwhip/cons/1530"
"http://www.wikidata.org/entity/Q1080330","uk.org.publicwhip/cons/287"
"http://www.wikidata.org/entity/Q5436015","uk.org.publicwhip/cons/1653"
"http://www.wikidata.org/entity/Q5016921","uk.org.publicwhip/cons/2062"
"http://www.wikidata.org/entity/Q875175","uk.org.publicwhip/cons/591"
"http://www.wikidata.org/entity/Q7161988","uk.org.publicwhip/cons/1076"
"http://www.wikidata.org/entity/Q6516209","uk.org.publicwhip/cons/1364"
"http://www.wikidata.org/entity/Q4916716","uk.org.publicwhip/cons/1568"
"http://www.wikidata.org/entity/Q43288529","uk.org.publicwhip/cons/500"
"http://www.wikidata.org/entity/Q3336746","uk.org.publicwhip/cons/366"
"http://www.wikidata.org/entity/Q11797290","uk.org.publicwhip/cons/1621"
"http://www.wikidata.org/entity/Q7595046","uk.org.publicwhip/cons/1545"
"http://www.wikidata.org/entity/Q299984","uk.org.publicwhip/cons/3"
"http://www.wikidata.org/entity/Q4916590","uk.org.publicwhip/cons/1564"
"http://www.wikidata.org/entity/Q7163017","uk.org.publicwhip/cons/1657"
"http://www.wikidata.org/entity/Q42967795","uk.org.publicwhip/cons/766"
"http://www.wikidata.org/entity/Q42298198","uk.org.publicwhip/cons/762"
"http://www.wikidata.org/entity/Q8030522","uk.org.publicwhip/cons/1286"
"http://www.wikidata.org/entity/Q3403624","uk.org.publicwhip/cons/164"
"http://www.wikidata.org/entity/Q751262","uk.org.publicwhip/cons/17"
"http://www.wikidata.org/entity/Q5881150","uk.org.publicwhip/cons/1646"
"http://www.wikidata.org/entity/Q4869322","uk.org.publicwhip/cons/1561"
"http://www.wikidata.org/entity/Q43287479","uk.org.publicwhip/cons/781"
"http://www.wikidata.org/entity/Q6747501","uk.org.publicwhip/cons/1600"
"http://www.wikidata.org/entity/Q1032004","uk.org.publicwhip/cons/477"
"http://www.wikidata.org/entity/Q1077825","uk.org.publicwhip/cons/313"
"http://www.wikidata.org/entity/Q987915","uk.org.publicwhip/cons/652"
"http://www.wikidata.org/entity/Q42967723","uk.org.publicwhip/cons/765"
"http://www.wikidata.org/entity/Q6516099","uk.org.publicwhip/cons/1590"
"http://www.wikidata.org/entity/Q7576301","uk.org.publicwhip/cons/1640"
"http://www.wikidata.org/entity/Q299997","uk.org.publicwhip/cons/4"
"http://www.wikidata.org/entity/Q7103487","uk.org.publicwhip/cons/1337"
"http://www.wikidata.org/entity/Q5325493","uk.org.publicwhip/cons/1579"
"http://www.wikidata.org/entity/Q4120184","uk.org.publicwhip/cons/288"
"http://www.wikidata.org/entity/Q42114937","uk.org.publicwhip/cons/850"
"http://www.wikidata.org/entity/Q745443","uk.org.publicwhip/cons/1678"
"http://www.wikidata.org/entity/Q5032723","uk.org.publicwhip/cons/821"
"http://www.wikidata.org/entity/Q4940138","uk.org.publicwhip/cons/870"
"http://www.wikidata.org/entity/Q7984576","uk.org.publicwhip/cons/831"
"http://www.wikidata.org/entity/Q1070055","uk.org.publicwhip/cons/111"
"http://www.wikidata.org/entity/Q5260947","uk.org.publicwhip/cons/1203"
"http://www.wikidata.org/entity/Q43291129","uk.org.publicwhip/cons/743"
"http://www.wikidata.org/entity/Q11797250","uk.org.publicwhip/cons/1532"
"http://www.wikidata.org/entity/Q11797251","uk.org.publicwhip/cons/1346"
"http://www.wikidata.org/entity/Q7060431","uk.org.publicwhip/cons/1296"
"http://www.wikidata.org/entity/Q1031840","uk.org.publicwhip/cons/494"
"http://www.wikidata.org/entity/Q5519175","uk.org.publicwhip/cons/1691"
"http://www.wikidata.org/entity/Q7571133","uk.org.publicwhip/cons/1546"
"http://www.wikidata.org/entity/Q8032407","uk.org.publicwhip/cons/1368"
"http://www.wikidata.org/entity/Q5093419","uk.org.publicwhip/cons/1313"
"http://www.wikidata.org/entity/Q5566861","uk.org.publicwhip/cons/1679"
"http://www.wikidata.org/entity/Q1070334","uk.org.publicwhip/cons/740"
"http://www.wikidata.org/entity/Q42966305","uk.org.publicwhip/cons/497"
"http://www.wikidata.org/entity/Q1077631","uk.org.publicwhip/cons/60"
"http://www.wikidata.org/entity/Q8026981","uk.org.publicwhip/cons/1297"
"http://www.wikidata.org/entity/Q988127","uk.org.publicwhip/cons/568"
"http://www.wikidata.org/entity/Q5566937","uk.org.publicwhip/cons/1413"
"http://www.wikidata.org/entity/Q6747273","uk.org.publicwhip/cons/1595"
"http://www.wikidata.org/entity/Q1087870","uk.org.publicwhip/cons/262"
"http://www.wikidata.org/entity/Q4119967","uk.org.publicwhip/cons/279"
"http://www.wikidata.org/entity/Q1053353","uk.org.publicwhip/cons/383"
"http://www.wikidata.org/entity/Q989027","uk.org.publicwhip/cons/513"
"http://www.wikidata.org/entity/Q11797243","uk.org.publicwhip/cons/1254"
"http://www.wikidata.org/entity/Q43288228","uk.org.publicwhip/cons/234"
"http://www.wikidata.org/entity/Q6060192","uk.org.publicwhip/cons/1692"
"http://www.wikidata.org/entity/Q5566829","uk.org.publicwhip/cons/245"
"http://www.wikidata.org/entity/Q3238808","uk.org.publicwhip/cons/105"
"http://www.wikidata.org/entity/Q11797268","uk.org.publicwhip/cons/1597"
"http://www.wikidata.org/entity/Q3138553","uk.org.publicwhip/cons/166"
"http://www.wikidata.org/entity/Q1072698","uk.org.publicwhip/cons/93"
"http://www.wikidata.org/entity/Q988068","uk.org.publicwhip/cons/570"
"http://www.wikidata.org/entity/Q5438571","uk.org.publicwhip/cons/1529"
"http://www.wikidata.org/entity/Q650377","uk.org.publicwhip/cons/308"
"http://www.wikidata.org/entity/Q7492662","uk.org.publicwhip/cons/1281"
"http://www.wikidata.org/entity/Q11797249","uk.org.publicwhip/cons/1324"
"http://www.wikidata.org/entity/Q4667818","uk.org.publicwhip/cons/862"
"http://www.wikidata.org/entity/Q593845","uk.org.publicwhip/cons/1372"
"http://www.wikidata.org/entity/Q42890858","uk.org.publicwhip/cons/1320"
"http://www.wikidata.org/entity/Q43291276","uk.org.publicwhip/cons/167"
"http://www.wikidata.org/entity/Q7057582","uk.org.publicwhip/cons/925"
"http://www.wikidata.org/entity/Q672693","uk.org.publicwhip/cons/1667"
"http://www.wikidata.org/entity/Q11797294","uk.org.publicwhip/cons/1342"
"http://www.wikidata.org/entity/Q5179085","uk.org.publicwhip/cons/1576"
"http://www.wikidata.org/entity/Q43291088","uk.org.publicwhip/cons/731"
"http://www.wikidata.org/entity/Q750870","uk.org.publicwhip/cons/653"
"http://www.wikidata.org/entity/Q6913337","uk.org.publicwhip/cons/921"
"http://www.wikidata.org/entity/Q5507919","uk.org.publicwhip/cons/1538"
"http://www.wikidata.org/entity/Q988601","uk.org.publicwhip/cons/538"
"http://www.wikidata.org/entity/Q4119959","uk.org.publicwhip/cons/631"
"http://www.wikidata.org/entity/Q7633491","uk.org.publicwhip/cons/948"
"http://www.wikidata.org/entity/Q43291296","uk.org.publicwhip/cons/228"
"http://www.wikidata.org/entity/Q5469523","uk.org.publicwhip/cons/1113"
"http://www.wikidata.org/entity/Q3133809","uk.org.publicwhip/cons/21"
"http://www.wikidata.org/entity/Q7979211","uk.org.publicwhip/cons/959"
"http://www.wikidata.org/entity/Q4861592","uk.org.publicwhip/cons/1526"
"http://www.wikidata.org/entity/Q4967230","uk.org.publicwhip/cons/1345"
"http://www.wikidata.org/entity/Q1077816","uk.org.publicwhip/cons/174"
"http://www.wikidata.org/entity/Q7658414","uk.org.publicwhip/cons/824"
"http://www.wikidata.org/entity/Q5644826","uk.org.publicwhip/cons/1695"
"http://www.wikidata.org/entity/Q20586720","uk.org.publicwhip/cons/733"
"http://www.wikidata.org/entity/Q6014210","uk.org.publicwhip/cons/1334"
"http://www.wikidata.org/entity/Q7370523","uk.org.publicwhip/cons/1659"
"http://www.wikidata.org/entity/Q1032035","uk.org.publicwhip/cons/475"
"http://www.wikidata.org/entity/Q751562","uk.org.publicwhip/cons/35"
"http://www.wikidata.org/entity/Q4119975","uk.org.publicwhip/cons/401"
"http://www.wikidata.org/entity/Q42890828","uk.org.publicwhip/cons/1276"
"http://www.wikidata.org/entity/Q3336884","uk.org.publicwhip/cons/354"
"http://www.wikidata.org/entity/Q4119972","uk.org.publicwhip/cons/573"
"http://www.wikidata.org/entity/Q5001072","uk.org.publicwhip/cons/875"
"http://www.wikidata.org/entity/Q3235145","uk.org.publicwhip/cons/99"
"http://www.wikidata.org/entity/Q874340","uk.org.publicwhip/cons/635"
"http://www.wikidata.org/entity/Q3134218","uk.org.publicwhip/cons/62"
"http://www.wikidata.org/entity/Q1080320","uk.org.publicwhip/cons/145"
"http://www.wikidata.org/entity/Q11797260","uk.org.publicwhip/cons/1295"
"http://www.wikidata.org/entity/Q6674824","uk.org.publicwhip/cons/1641"
"http://www.wikidata.org/entity/Q109659501","uk.org.publicwhip/cons/1373"
"http://www.wikidata.org/entity/Q5746542","uk.org.publicwhip/cons/1585"
"http://www.wikidata.org/entity/Q5121881","uk.org.publicwhip/cons/1524"
"http://www.wikidata.org/entity/Q7963761","uk.org.publicwhip/cons/955"
"http://www.wikidata.org/entity/Q1070093","uk.org.publicwhip/cons/210"
"http://www.wikidata.org/entity/Q8033988","uk.org.publicwhip/cons/1560"
"http://www.wikidata.org/entity/Q5637381","uk.org.publicwhip/cons/1209"
"http://www.wikidata.org/entity/Q5566759","uk.org.publicwhip/cons/1409"
"http://www.wikidata.org/entity/Q7492722","uk.org.publicwhip/cons/1611"
"http://www.wikidata.org/entity/Q3337141","uk.org.publicwhip/cons/285"
"http://www.wikidata.org/entity/Q5092587","uk.org.publicwhip/cons/1369"
"http://www.wikidata.org/entity/Q5713575","uk.org.publicwhip/cons/1583"
"http://www.wikidata.org/entity/Q5566762","uk.org.publicwhip/cons/1410"
"http://www.wikidata.org/entity/Q1031931","uk.org.publicwhip/cons/483"
"http://www.wikidata.org/entity/Q7810397","uk.org.publicwhip/cons/804"
"http://www.wikidata.org/entity/Q4936670","uk.org.publicwhip/cons/869"
"http://www.wikidata.org/entity/Q7970714","uk.org.publicwhip/cons/957"
"http://www.wikidata.org/entity/Q1072775","uk.org.publicwhip/cons/312"
"http://www.wikidata.org/entity/Q42298243","uk.org.publicwhip/cons/749"
"http://www.wikidata.org/entity/Q6841864","uk.org.publicwhip/cons/1602"
"http://www.wikidata.org/entity/Q1072621","uk.org.publicwhip/cons/103"
"http://www.wikidata.org/entity/Q43039623","uk.org.publicwhip/cons/755"
"http://www.wikidata.org/entity/Q7375272","uk.org.publicwhip/cons/1644"
"http://www.wikidata.org/entity/Q5134441","uk.org.publicwhip/cons/880"
"http://www.wikidata.org/entity/Q24768","uk.org.publicwhip/cons/224"
"http://www.wikidata.org/entity/Q7115222","uk.org.publicwhip/cons/929"
"http://www.wikidata.org/entity/Q1031869","uk.org.publicwhip/cons/492"
"http://www.wikidata.org/entity/Q6413658","uk.org.publicwhip/cons/1587"
"http://www.wikidata.org/entity/Q1053027","uk.org.publicwhip/cons/392"
"http://www.wikidata.org/entity/Q988153","uk.org.publicwhip/cons/567"
"http://www.wikidata.org/entity/Q5566888","uk.org.publicwhip/cons/248"
"http://www.wikidata.org/entity/Q11797269","uk.org.publicwhip/cons/801"
"http://www.wikidata.org/entity/Q7321401","uk.org.publicwhip/cons/1665"
"http://www.wikidata.org/entity/Q5225885","uk.org.publicwhip/cons/1331"
"http://www.wikidata.org/entity/Q4983390","uk.org.publicwhip/cons/2067"
"http://www.wikidata.org/entity/Q1051003","uk.org.publicwhip/cons/440"
"http://www.wikidata.org/entity/Q3138286","uk.org.publicwhip/cons/1723"
"http://www.wikidata.org/entity/Q1077513","uk.org.publicwhip/cons/1777"
"http://www.wikidata.org/entity/Q7158743","uk.org.publicwhip/cons/1202"
"http://www.wikidata.org/entity/Q7985155","uk.org.publicwhip/cons/820"
"http://www.wikidata.org/entity/Q5061523","uk.org.publicwhip/cons/1797"
"http://www.wikidata.org/entity/Q17021531","uk.org.publicwhip/cons/562"
"http://www.wikidata.org/entity/Q5643601","uk.org.publicwhip/cons/1752"
"http://www.wikidata.org/entity/Q7566449","uk.org.publicwhip/cons/1783"
"http://www.wikidata.org/entity/Q7567362","uk.org.publicwhip/cons/1790"
"http://www.wikidata.org/entity/Q7568970","uk.org.publicwhip/cons/1809"
"http://www.wikidata.org/entity/Q11797280","uk.org.publicwhip/cons/1841"
"http://www.wikidata.org/entity/Q5328347","uk.org.publicwhip/cons/1840"
"http://www.wikidata.org/entity/Q7566290","uk.org.publicwhip/cons/1782"
"http://www.wikidata.org/entity/Q7985160","uk.org.publicwhip/cons/1821"
"http://www.wikidata.org/entity/Q42296850","uk.org.publicwhip/cons/1831"
"http://www.wikidata.org/entity/Q7984229","uk.org.publicwhip/cons/1832"
"http://www.wikidata.org/entity/Q5328358","uk.org.publicwhip/cons/1820"
"http://www.wikidata.org/entity/Q972528","uk.org.publicwhip/cons/800"
"http://www.wikidata.org/entity/Q6519203","uk.org.publicwhip/cons/1786"
"http://www.wikidata.org/entity/Q873637","uk.org.publicwhip/cons/1716"
"http://www.wikidata.org/entity/Q5511220","uk.org.publicwhip/cons/1796"
"http://www.wikidata.org/entity/Q7617591","uk.org.publicwhip/cons/1830"
"http://www.wikidata.org/entity/Q1072792","uk.org.publicwhip/cons/1730"
"http://www.wikidata.org/entity/Q5511218","uk.org.publicwhip/cons/1795"
"http://www.wikidata.org/entity/Q1072660","uk.org.publicwhip/cons/1798"
"http://www.wikidata.org/entity/Q16951964","uk.org.publicwhip/cons/1842"
"http://www.wikidata.org/entity/Q4792577","uk.org.publicwhip/cons/2031"
"http://www.wikidata.org/entity/Q4896015","uk.org.publicwhip/cons/1837"
"http://www.wikidata.org/entity/Q5002484","uk.org.publicwhip/cons/1835"
"http://www.wikidata.org/entity/Q6414228","uk.org.publicwhip/cons/1843"
"http://www.wikidata.org/entity/Q5124897","uk.org.publicwhip/cons/1847"
"http://www.wikidata.org/entity/Q3137937","uk.org.publicwhip/cons/88"
"http://www.wikidata.org/entity/Q7378807","uk.org.publicwhip/cons/775"
"http://www.wikidata.org/entity/Q988625","uk.org.publicwhip/cons/535"
"http://www.wikidata.org/entity/Q751660","uk.org.publicwhip/cons/1850"
"http://www.wikidata.org/entity/Q3136734","uk.org.publicwhip/cons/52"
"http://www.wikidata.org/entity/Q1070099","uk.org.publicwhip/cons/89"
"http://www.wikidata.org/entity/Q3136714","uk.org.publicwhip/cons/51"
"http://www.wikidata.org/entity/Q1080378","uk.org.publicwhip/cons/48"
"http://www.wikidata.org/entity/Q3399026","uk.org.publicwhip/cons/1818"
"http://www.wikidata.org/entity/Q12237837","uk.org.publicwhip/cons/345"
"http://www.wikidata.org/entity/Q988615","uk.org.publicwhip/cons/536"
"http://www.wikidata.org/entity/Q1031720","uk.org.publicwhip/cons/504"
"http://www.wikidata.org/entity/Q3398996","uk.org.publicwhip/cons/1819"
"http://www.wikidata.org/entity/Q4922680","uk.org.publicwhip/cons/1728"
"http://www.wikidata.org/entity/Q4916820","uk.org.publicwhip/cons/1864"
"http://www.wikidata.org/entity/Q7241954","uk.org.publicwhip/cons/1769"
"http://www.wikidata.org/entity/Q1051435","uk.org.publicwhip/cons/199"
"http://www.wikidata.org/entity/Q1117254","uk.org.publicwhip/cons/748"
"http://www.wikidata.org/entity/Q6658596","uk.org.publicwhip/cons/1758"
"http://www.wikidata.org/entity/Q5666491","uk.org.publicwhip/cons/1749"
"http://www.wikidata.org/entity/Q6519228","uk.org.publicwhip/cons/1756"
"http://www.wikidata.org/entity/Q4950281","uk.org.publicwhip/cons/1732"
"http://www.wikidata.org/entity/Q42961919","uk.org.publicwhip/cons/44"
"http://www.wikidata.org/entity/Q3137955","uk.org.publicwhip/cons/91"
"http://www.wikidata.org/entity/Q1032319","uk.org.publicwhip/cons/33"
"http://www.wikidata.org/entity/Q4120170","uk.org.publicwhip/cons/156"
"http://www.wikidata.org/entity/Q42967186","uk.org.publicwhip/cons/737"
"http://www.wikidata.org/entity/Q5038470","uk.org.publicwhip/cons/1817"
"http://www.wikidata.org/entity/Q988607","uk.org.publicwhip/cons/537"
"http://www.wikidata.org/entity/Q5315042","uk.org.publicwhip/cons/1824"
"http://www.wikidata.org/entity/Q4968961","uk.org.publicwhip/cons/826"
"http://www.wikidata.org/entity/Q1080413","uk.org.publicwhip/cons/45"
"http://www.wikidata.org/entity/Q7007620","uk.org.publicwhip/cons/2050"
"http://www.wikidata.org/entity/Q1032537","uk.org.publicwhip/cons/405"
"http://www.wikidata.org/entity/Q4802243","uk.org.publicwhip/cons/1808"
"http://www.wikidata.org/entity/Q988801","uk.org.publicwhip/cons/533"
"http://www.wikidata.org/entity/Q5179104","uk.org.publicwhip/cons/1735"
"http://www.wikidata.org/entity/Q7085640","uk.org.publicwhip/cons/1765"
"http://www.wikidata.org/entity/Q7170909","uk.org.publicwhip/cons/1844"
"http://www.wikidata.org/entity/Q7618170","uk.org.publicwhip/cons/1779"
"http://www.wikidata.org/entity/Q7085662","uk.org.publicwhip/cons/1766"
"http://www.wikidata.org/entity/Q4116294","uk.org.publicwhip/cons/227"
"http://www.wikidata.org/entity/Q42960028","uk.org.publicwhip/cons/95"
"http://www.wikidata.org/entity/Q988587","uk.org.publicwhip/cons/518"
"http://www.wikidata.org/entity/Q4898083","uk.org.publicwhip/cons/1713"
"http://www.wikidata.org/entity/Q5338216","uk.org.publicwhip/cons/1825"
"http://www.wikidata.org/entity/Q7618165","uk.org.publicwhip/cons/1778"
"http://www.wikidata.org/entity/Q6519205","uk.org.publicwhip/cons/1754"
"http://www.wikidata.org/entity/Q5583933","uk.org.publicwhip/cons/1814"
"http://www.wikidata.org/entity/Q5878698","uk.org.publicwhip/cons/1714"
"http://www.wikidata.org/entity/Q3138122","uk.org.publicwhip/cons/330"
"http://www.wikidata.org/entity/Q42297573","uk.org.publicwhip/cons/1801"
"http://www.wikidata.org/entity/Q4916806","uk.org.publicwhip/cons/1727"
"http://www.wikidata.org/entity/Q988809","uk.org.publicwhip/cons/532"
"http://www.wikidata.org/entity/Q42298234","uk.org.publicwhip/cons/1839"
"http://www.wikidata.org/entity/Q7569538","uk.org.publicwhip/cons/1776"
"http://www.wikidata.org/entity/Q1077573","uk.org.publicwhip/cons/233"
"http://www.wikidata.org/entity/Q42298185","uk.org.publicwhip/cons/773"
"http://www.wikidata.org/entity/Q5377329","uk.org.publicwhip/cons/1743"
"http://www.wikidata.org/entity/Q15226507","uk.org.publicwhip/cons/1750"
"http://www.wikidata.org/entity/Q5138597","uk.org.publicwhip/cons/1823"
"http://www.wikidata.org/entity/Q42298168","uk.org.publicwhip/cons/1836"
"http://www.wikidata.org/entity/Q1077764","uk.org.publicwhip/cons/300"
"http://www.wikidata.org/entity/Q7985812","uk.org.publicwhip/cons/1849"
"http://www.wikidata.org/entity/Q961816","uk.org.publicwhip/cons/1712"
"http://www.wikidata.org/entity/Q875261","uk.org.publicwhip/cons/2030"
"http://www.wikidata.org/entity/Q42891012","uk.org.publicwhip/cons/1772"
"http://www.wikidata.org/entity/Q5527155","uk.org.publicwhip/cons/1746"
"http://www.wikidata.org/entity/Q7085512","uk.org.publicwhip/cons/1764"
"http://www.wikidata.org/entity/Q4913608","uk.org.publicwhip/cons/1725"
"http://www.wikidata.org/entity/Q3137680","uk.org.publicwhip/cons/65"
"http://www.wikidata.org/entity/Q1077561","uk.org.publicwhip/cons/171"
"http://www.wikidata.org/entity/Q4878437","uk.org.publicwhip/cons/1724"
"http://www.wikidata.org/entity/Q43039468","uk.org.publicwhip/cons/2020"
"http://www.wikidata.org/entity/Q751715","uk.org.publicwhip/cons/519"
"http://www.wikidata.org/entity/Q5247010","uk.org.publicwhip/cons/1813"
"http://www.wikidata.org/entity/Q1051488","uk.org.publicwhip/cons/433"
"http://www.wikidata.org/entity/Q1032551","uk.org.publicwhip/cons/404"
"http://www.wikidata.org/entity/Q5042951","uk.org.publicwhip/cons/1800"
"http://www.wikidata.org/entity/Q740118","uk.org.publicwhip/cons/558"
"http://www.wikidata.org/entity/Q4863950","uk.org.publicwhip/cons/1822"
"http://www.wikidata.org/entity/Q874153","uk.org.publicwhip/cons/643"
"http://www.wikidata.org/entity/Q15216802","uk.org.publicwhip/cons/1807"
