id,item,itemLabel.x,itemLabel.y,nuniq_id2item,nuniq_item2id
uk.org.publicwhip/person/25181,http://www.wikidata.org/entity/Q16190712,Emma Lewell-Buck,Emma Lewell-Buck,1,1
uk.org.publicwhip/person/25381,http://www.wikidata.org/entity/Q16211496,Nigel Huddleston,Nigel Huddleston,1,1
uk.org.publicwhip/person/25387,http://www.wikidata.org/entity/Q16232474,Tom Pursglove,Tom Pursglove,1,1
uk.org.publicwhip/person/18972,http://www.wikidata.org/entity/Q1624073,Peter Rost,Peter Rost,1,1
uk.org.publicwhip/person/21885,http://www.wikidata.org/entity/Q1627883,Horace King,Horace King,1,1
uk.org.publicwhip/person/22158,http://www.wikidata.org/entity/Q16293034,Roy Hughes,Roy Hughes,1,1
uk.org.publicwhip/person/18679,http://www.wikidata.org/entity/Q16294802,Stan Orme,Stanley Orme,1,1
uk.org.publicwhip/person/16428,http://www.wikidata.org/entity/Q1633598,Alick Buchanan-Smith,Alick Buchanan-Smith,1,1
uk.org.publicwhip/person/18961,http://www.wikidata.org/entity/Q1636045,John Roper,John Roper,1,1
uk.org.publicwhip/person/19212,http://www.wikidata.org/entity/Q1639223,John Stonehouse,John Stonehouse,1,1
uk.org.publicwhip/person/25913,http://www.wikidata.org/entity/Q16515053,Danny Kruger,Danny Kruger,1,1
uk.org.publicwhip/person/25618,http://www.wikidata.org/entity/Q16529268,Anneliese Dodds,Anneliese Dodds,1,1
uk.org.publicwhip/person/19169,http://www.wikidata.org/entity/Q1655384,Iain Sproat,Iain Sproat,1,1
uk.org.publicwhip/person/16418,http://www.wikidata.org/entity/Q1655520,Ian Gow,Ian Gow,1,1
uk.org.publicwhip/person/22612,http://www.wikidata.org/entity/Q1660170,Edwina Currie,Edwina Currie,1,1
uk.org.publicwhip/person/10464,http://www.wikidata.org/entity/Q1672680,Martin O'Neill,Martin O'Neill,1,1
uk.org.publicwhip/person/25303,http://www.wikidata.org/entity/Q16732295,Natalie McGarry,Natalie McGarry,1,1
uk.org.publicwhip/person/25403,http://www.wikidata.org/entity/Q16751766,Will Quince,Will Quince,1,1
uk.org.publicwhip/person/21910,http://www.wikidata.org/entity/Q1676982,Jack Browne,Jack Browne,1,1
uk.org.publicwhip/person/18478,http://www.wikidata.org/entity/Q1680843,James Molyneaux,James Molyneaux,1,1
uk.org.publicwhip/person/21931,http://www.wikidata.org/entity/Q1681177,James Thomas,"James Thomas, 1st Viscount Cilcennin",1,1
uk.org.publicwhip/person/25668,http://www.wikidata.org/entity/Q1681420,Jamie Stone,Jamie Stone,1,1
uk.org.publicwhip/person/17487,http://www.wikidata.org/entity/Q168235,Tristan Garel-Jones,Tristan Garel-Jones,1,1
uk.org.publicwhip/person/10546,http://www.wikidata.org/entity/Q168606,Angela Smith,Angela Smith,1,1
uk.org.publicwhip/person/21937,http://www.wikidata.org/entity/Q1686926,Jennie Lee,Jennie Lee,1,1
uk.org.publicwhip/person/25274,http://www.wikidata.org/entity/Q16934040,Tasmina Ahmed-Sheikh,Tasmina Ahmed-Sheikh,1,1
uk.org.publicwhip/person/25377,http://www.wikidata.org/entity/Q16972528,Chris Philp,Chris Philp,1,1
uk.org.publicwhip/person/25686,http://www.wikidata.org/entity/Q16980037,Andrew Lewer,Andrew Lewer,1,1
uk.org.publicwhip/person/17887,http://www.wikidata.org/entity/Q1699462,John Hynd,John Burns Hynd,1,1
uk.org.publicwhip/person/17039,http://www.wikidata.org/entity/Q1699659,John Cope,John Cope,1,1
uk.org.publicwhip/person/22538,http://www.wikidata.org/entity/Q1699862,John Dunwoody,John Dunwoody,1,1
uk.org.publicwhip/person/17288,http://www.wikidata.org/entity/Q1699922,John Eden,John Eden,1,1
uk.org.publicwhip/person/22018,http://www.wikidata.org/entity/Q1699943,John Edwards,John Edwards,1,1
uk.org.publicwhip/person/17516,http://www.wikidata.org/entity/Q1700212,John Gilbert,John Gilbert,1,1
uk.org.publicwhip/person/10284,http://www.wikidata.org/entity/Q1700483,John Home Robertson,John Home Robertson,1,1
uk.org.publicwhip/person/14026,http://www.wikidata.org/entity/Q1700778,John Lamont,John Lamont,1,1
uk.org.publicwhip/person/14137,http://www.wikidata.org/entity/Q1700987,John Mason,John Mason,1,1
uk.org.publicwhip/person/18760,http://www.wikidata.org/entity/Q1701413,John Peyton,John Peyton,1,1
uk.org.publicwhip/person/25390,http://www.wikidata.org/entity/Q17057181,Karin Smyth,Karin Smyth,1,1
uk.org.publicwhip/person/17035,http://www.wikidata.org/entity/Q17101319,Anthony Coombs,Anthony Coombs,1,1
uk.org.publicwhip/person/10433,http://www.wikidata.org/entity/Q1716798,Ray Michie,Ray Michie,1,1
uk.org.publicwhip/person/25227,http://www.wikidata.org/entity/Q17180679,Robert Jenrick,Robert Jenrick,1,1
uk.org.publicwhip/person/10612,http://www.wikidata.org/entity/Q1722777,Paul Tyler,Paul Tyler,1,1
uk.org.publicwhip/person/25475,http://www.wikidata.org/entity/Q17306267,Jim McMahon,Jim McMahon,1,1
uk.org.publicwhip/person/18849,http://www.wikidata.org/entity/Q1738083,Keith Raffan,Keith Raffan,1,1
uk.org.publicwhip/person/10406,http://www.wikidata.org/entity/Q1738633,Ken Maginnis,Ken Maginnis,1,1
uk.org.publicwhip/person/19563,http://www.wikidata.org/entity/Q1738920,Ken Woolmer,Kenneth Woolmer,1,1
uk.org.publicwhip/person/22610,http://www.wikidata.org/entity/Q1739190,Alex Carlile,Alex Carlile,1,1
uk.org.publicwhip/person/22061,http://www.wikidata.org/entity/Q1748216,Patrick Maitland,"Patrick Maitland, 17th Earl of Lauderdale",1,1
uk.org.publicwhip/person/22598,http://www.wikidata.org/entity/Q175162,John Patten,John Patten,1,1
uk.org.publicwhip/person/22549,http://www.wikidata.org/entity/Q175366,Quintin Hogg,Quintin Hogg,1,1
uk.org.publicwhip/person/22023,http://www.wikidata.org/entity/Q1758476,Martin Flannery,Martin Flannery,1,1
uk.org.publicwhip/person/10999,http://www.wikidata.org/entity/Q180589,Boris Johnson,Boris Johnson,1,1
uk.org.publicwhip/person/25429,http://www.wikidata.org/entity/Q18164278,Angela Rayner,Angela Rayner,1,1
uk.org.publicwhip/person/22554,http://www.wikidata.org/entity/Q182035,R.A. Butler,Rab Butler,1,1
uk.org.publicwhip/person/25230,http://www.wikidata.org/entity/Q18211142,Liz McInnes,Liz McInnes,1,1
uk.org.publicwhip/person/10308,http://www.wikidata.org/entity/Q182408,Glenda Jackson,Glenda Jackson,1,1
uk.org.publicwhip/person/10233,http://www.wikidata.org/entity/Q1866867,Llin Golding,Llin Golding,1,1
uk.org.publicwhip/person/16922,http://www.wikidata.org/entity/Q1878797,Lynda Chalker,Lynda Chalker,1,1
uk.org.publicwhip/person/17004,http://www.wikidata.org/entity/Q188502,Sebastian Coe,Sebastian Coe,1,1
uk.org.publicwhip/person/10102,http://www.wikidata.org/entity/Q1886983,Malcolm Chisholm,Malcolm Chisholm,1,1
uk.org.publicwhip/person/25361,http://www.wikidata.org/entity/Q18921442,Ian Blackford,Ian Blackford,1,1
uk.org.publicwhip/person/11812,http://www.wikidata.org/entity/Q189947,Nick Clegg,Nick Clegg,1,1
uk.org.publicwhip/person/25306,http://www.wikidata.org/entity/Q19059345,Chris Stephens,Chris Stephens,1,1
uk.org.publicwhip/person/25339,http://www.wikidata.org/entity/Q19059607,Paul Monaghan,Paul Monaghan,1,1
uk.org.publicwhip/person/10777,http://www.wikidata.org/entity/Q192,David Cameron,David Cameron,1,1
uk.org.publicwhip/person/10605,http://www.wikidata.org/entity/Q192556,David Trimble,David Trimble,1,1
uk.org.publicwhip/person/22352,http://www.wikidata.org/entity/Q1926893,Michael Bates,Michael Bates,1,1
uk.org.publicwhip/person/22041,http://www.wikidata.org/entity/Q1928654,Michael Morris,Michael Morris,1,1
uk.org.publicwhip/person/16411,http://www.wikidata.org/entity/Q1929744,Mike Watson,Mike Watson,1,1
uk.org.publicwhip/person/22057,http://www.wikidata.org/entity/Q1930241,Norman Dodds,Norman Dodds,1,1
uk.org.publicwhip/person/10300,http://www.wikidata.org/entity/Q193630,John Hume,John Hume,1,1
uk.org.publicwhip/person/10431,http://www.wikidata.org/entity/Q19397,Alun Michael,Alun Michael,1,1
uk.org.publicwhip/person/25435,http://www.wikidata.org/entity/Q19586268,Ruth Smeeth,Ruth Smeeth,1,1
uk.org.publicwhip/person/19227,http://www.wikidata.org/entity/Q197701,Barnett Stross,Barnett Stross,1,1
uk.org.publicwhip/person/10473,http://www.wikidata.org/entity/Q197894,Owen Paterson,Owen Paterson,1,1
uk.org.publicwhip/person/10362,http://www.wikidata.org/entity/Q19831,Peter Lilley,Peter Lilley,1,1
uk.org.publicwhip/person/25269,http://www.wikidata.org/entity/Q19863151,Mhairi Black,Mhairi Black,1,1
uk.org.publicwhip/person/25312,http://www.wikidata.org/entity/Q19865337,James Berry,James Berry,1,1
uk.org.publicwhip/person/25285,http://www.wikidata.org/entity/Q19868483,Alan Mak,Alan Mak,1,1
uk.org.publicwhip/person/25314,http://www.wikidata.org/entity/Q19868554,Kirsty Blackman,Kirsty Blackman,1,1
uk.org.publicwhip/person/25302,http://www.wikidata.org/entity/Q19868633,Liz Saville-Roberts,Liz Saville Roberts,1,1
uk.org.publicwhip/person/25335,http://www.wikidata.org/entity/Q19870758,Caroline Ansell,Caroline Ansell,1,1
uk.org.publicwhip/person/25419,http://www.wikidata.org/entity/Q19870873,Ranil Jayawardena,Ranil Jayawardena,1,1
uk.org.publicwhip/person/25336,http://www.wikidata.org/entity/Q19871637,Deidre Brock,Deidre Brock,1,1
uk.org.publicwhip/person/25391,http://www.wikidata.org/entity/Q19871710,Richard Burgon,Richard Burgon,1,1
uk.org.publicwhip/person/25343,http://www.wikidata.org/entity/Q19871785,Ruth Cadbury,Ruth Cadbury,1,1
uk.org.publicwhip/person/25276,http://www.wikidata.org/entity/Q19871819,Lisa Cameron,Lisa Cameron,1,1
uk.org.publicwhip/person/25328,http://www.wikidata.org/entity/Q19871931,Catherine West,Catherine West,1,1
uk.org.publicwhip/person/25408,http://www.wikidata.org/entity/Q19872133,Jo Churchill,Jo Churchill,1,1
uk.org.publicwhip/person/25283,http://www.wikidata.org/entity/Q19872266,Julie Cooper,Julie Cooper,1,1
uk.org.publicwhip/person/25394,http://www.wikidata.org/entity/Q19872361,Jo Cox,Jo Cox,1,1
uk.org.publicwhip/person/25316,http://www.wikidata.org/entity/Q19872694,Michelle Donelan,Michelle Donelan,1,1
uk.org.publicwhip/person/25392,http://www.wikidata.org/entity/Q19872756,Flick Drummond,Flick Drummond,1,1
uk.org.publicwhip/person/25338,http://www.wikidata.org/entity/Q19873325,Kevin Foster,Kevin Foster,1,1
uk.org.publicwhip/person/25384,http://www.wikidata.org/entity/Q19873418,Marcus Fysh,Marcus Fysh,1,1
uk.org.publicwhip/person/25310,http://www.wikidata.org/entity/Q19874017,Helen Hayes,Helen Hayes,1,1
uk.org.publicwhip/person/25358,http://www.wikidata.org/entity/Q19874021,Sue Hayman,Sue Hayman,1,1
uk.org.publicwhip/person/25298,http://www.wikidata.org/entity/Q19874280,Kate Hollern,Kate Hollern,1,1
uk.org.publicwhip/person/25334,http://www.wikidata.org/entity/Q19874398,Ben Howlett,Ben Howlett,1,1
uk.org.publicwhip/person/25318,http://www.wikidata.org/entity/Q19874405,Philippa Whitford,Philippa Whitford,1,1
uk.org.publicwhip/person/25431,http://www.wikidata.org/entity/Q19874642,Andrea Jenkyns,Andrea Jenkyns,1,1
uk.org.publicwhip/person/25294,http://www.wikidata.org/entity/Q19874839,Kirsten Oswald,Kirsten Oswald,1,1
uk.org.publicwhip/person/25270,http://www.wikidata.org/entity/Q19875413,Chris Law,Chris Law,1,1
uk.org.publicwhip/person/25406,http://www.wikidata.org/entity/Q19875589,Carol Monaghan,Carol Monaghan,1,1
uk.org.publicwhip/person/25370,http://www.wikidata.org/entity/Q19878984,Brendan O'Hara,Brendan O'Hara,1,1
uk.org.publicwhip/person/25341,http://www.wikidata.org/entity/Q19880278,Tommy Sheppard,Tommy Sheppard,1,1
uk.org.publicwhip/person/25416,http://www.wikidata.org/entity/Q19881592,Calum Kerr,Calum Kerr,1,1
uk.org.publicwhip/person/25277,http://www.wikidata.org/entity/Q19881816,Marion Fellows,Marion Fellows,1,1
uk.org.publicwhip/person/25351,http://www.wikidata.org/entity/Q19882263,Richard Arkless,Richard Arkless,1,1
uk.org.publicwhip/person/25409,http://www.wikidata.org/entity/Q19882420,Hannah Bardell,Hannah Bardell,1,1
uk.org.publicwhip/person/25324,http://www.wikidata.org/entity/Q19882482,Stephen Gethins,Stephen Gethins,1,1
uk.org.publicwhip/person/25296,http://www.wikidata.org/entity/Q19882494,Steven Paterson,Steven Paterson,1,1
uk.org.publicwhip/person/25271,http://www.wikidata.org/entity/Q19882661,John McNally,John McNally,1,1
uk.org.publicwhip/person/25293,http://www.wikidata.org/entity/Q19882694,Neil Gray,Neil Gray,1,1
uk.org.publicwhip/person/25273,http://www.wikidata.org/entity/Q19882721,Peter Grant,Peter Grant,1,1
uk.org.publicwhip/person/25286,http://www.wikidata.org/entity/Q19882759,Roger Mullin,Roger Mullin,1,1
uk.org.publicwhip/person/25327,http://www.wikidata.org/entity/Q19882771,Alison Thewliss,Alison Thewliss,1,1
uk.org.publicwhip/person/25315,http://www.wikidata.org/entity/Q19882792,Phil Boswell,Phil Boswell,1,1
uk.org.publicwhip/person/25385,http://www.wikidata.org/entity/Q19882845,Naseem Shah,Naz Shah,1,1
uk.org.publicwhip/person/25402,http://www.wikidata.org/entity/Q19882875,Thangam Debbonaire,Thangam Debbonaire,1,1
uk.org.publicwhip/person/25305,http://www.wikidata.org/entity/Q19882922,Douglas Chapman,Douglas Chapman,1,1
uk.org.publicwhip/person/25404,http://www.wikidata.org/entity/Q19882967,Joanna Cherry,Joanna Cherry,1,1
uk.org.publicwhip/person/25288,http://www.wikidata.org/entity/Q19883025,Ronnie Cowan,Ronnie Cowan,1,1
uk.org.publicwhip/person/25295,http://www.wikidata.org/entity/Q19883053,Angela Crawley,Angela Crawley,1,1
uk.org.publicwhip/person/25307,http://www.wikidata.org/entity/Q19883087,Martyn Day,Martyn Day,1,1
uk.org.publicwhip/person/25275,http://www.wikidata.org/entity/Q19883117,Martin Docherty,Martin Docherty-Hughes,1,1
uk.org.publicwhip/person/25425,http://www.wikidata.org/entity/Q19883124,Stuart Donaldson,Stuart Donaldson,1,1
uk.org.publicwhip/person/25287,http://www.wikidata.org/entity/Q19883129,Margaret Ferrier,Margaret Ferrier,1,1
uk.org.publicwhip/person/25300,http://www.wikidata.org/entity/Q19883132,Patricia Gibson,Patricia Gibson,1,1
uk.org.publicwhip/person/25299,http://www.wikidata.org/entity/Q19883135,Patrick Grady,Patrick Grady,1,1
uk.org.publicwhip/person/25291,http://www.wikidata.org/entity/Q19883145,Gavin Newlands,Gavin Newlands,1,1
uk.org.publicwhip/person/25278,http://www.wikidata.org/entity/Q19883152,Owen Thompson,Owen Thompson,1,1
uk.org.publicwhip/person/25301,http://www.wikidata.org/entity/Q19883251,Stuart McDonald,Stuart McDonald,1,1
uk.org.publicwhip/person/25401,http://www.wikidata.org/entity/Q19883283,Corri Wilson,Corri Wilson,1,1
uk.org.publicwhip/person/25268,http://www.wikidata.org/entity/Q19883288,Alan Brown,Alan Brown,1,1
uk.org.publicwhip/person/25342,http://www.wikidata.org/entity/Q19917814,Wendy Morton,Wendy Morton,1,1
uk.org.publicwhip/person/25432,http://www.wikidata.org/entity/Q19930597,Cat Smith,Cat Smith,1,1
uk.org.publicwhip/person/25396,http://www.wikidata.org/entity/Q19938322,Edward Argar,Edward Argar,1,1
uk.org.publicwhip/person/25424,http://www.wikidata.org/entity/Q19938362,Victoria Atkins,Victoria Atkins,1,1
uk.org.publicwhip/person/25417,http://www.wikidata.org/entity/Q19946187,Jeremy Quin,Jeremy Quin,1,1
uk.org.publicwhip/person/25414,http://www.wikidata.org/entity/Q19956787,James Cartlidge,James Cartlidge,1,1
uk.org.publicwhip/person/25397,http://www.wikidata.org/entity/Q19956815,Maria Caulfield,Maria Caulfield,1,1
uk.org.publicwhip/person/25340,http://www.wikidata.org/entity/Q19956858,Alex Chalk,Alex Chalk,1,1
uk.org.publicwhip/person/25413,http://www.wikidata.org/entity/Q19957124,Alberto Costa,Alberto Costa,1,1
uk.org.publicwhip/person/25326,http://www.wikidata.org/entity/Q19957144,Neil Coyle,Neil Coyle,1,1
uk.org.publicwhip/person/25393,http://www.wikidata.org/entity/Q19957188,Judith Cummins,Judith Cummins,1,1
uk.org.publicwhip/person/25282,http://www.wikidata.org/entity/Q19957299,Chris Davies,Chris Davies,1,1
uk.org.publicwhip/person/25292,http://www.wikidata.org/entity/Q19957303,James Davies,James Davies,1,1
uk.org.publicwhip/person/25330,http://www.wikidata.org/entity/Q19957306,Mims Davies,Mims Davies,1,1
uk.org.publicwhip/person/25410,http://www.wikidata.org/entity/Q19957580,Steve Double,Steve Double,1,1
uk.org.publicwhip/person/25309,http://www.wikidata.org/entity/Q19957586,Peter Dowd,Peter Dowd,1,1
uk.org.publicwhip/person/25323,http://www.wikidata.org/entity/Q19957590,Oliver Dowden,Oliver Dowden,1,1
uk.org.publicwhip/person/25272,http://www.wikidata.org/entity/Q19957769,Suella Fernandes,Suella Braverman,1,1
uk.org.publicwhip/person/25319,http://www.wikidata.org/entity/Q19957790,Colleen Fletcher,Colleen Fletcher,1,1
uk.org.publicwhip/person/25380,http://www.wikidata.org/entity/Q19957802,Vicky Foxcroft,Vicky Foxcroft,1,1
uk.org.publicwhip/person/25399,http://www.wikidata.org/entity/Q19957811,Lucy Frazer,Lucy Frazer,1,1
uk.org.publicwhip/person/25354,http://www.wikidata.org/entity/Q19957887,Nusrat Ghani,Nus Ghani,1,1
uk.org.publicwhip/person/25359,http://www.wikidata.org/entity/Q19957945,Chris Green,Chris Green,1,1
uk.org.publicwhip/person/25349,http://www.wikidata.org/entity/Q19957949,Margaret Greenwood,Margaret Greenwood,1,1
uk.org.publicwhip/person/25357,http://www.wikidata.org/entity/Q19957992,Louise Haigh,Louise Haigh,1,1
uk.org.publicwhip/person/25373,http://www.wikidata.org/entity/Q19957996,Luke Hall,Luke Hall,1,1
uk.org.publicwhip/person/25369,http://www.wikidata.org/entity/Q19958023,Harry Harpham,Harry Harpham,1,1
uk.org.publicwhip/person/25308,http://www.wikidata.org/entity/Q19958026,Carolyn Harris,Carolyn Harris,1,1
uk.org.publicwhip/person/25438,http://www.wikidata.org/entity/Q19958052,James Heappey,James Heappey,1,1
uk.org.publicwhip/person/25427,http://www.wikidata.org/entity/Q19958093,Simon Hoare,Simon Hoare,1,1
uk.org.publicwhip/person/25415,http://www.wikidata.org/entity/Q19958100,Kevin Hollinrake,Kevin Hollinrake,1,1
uk.org.publicwhip/person/25375,http://www.wikidata.org/entity/Q19958134,Imran Hussain,Imran Hussain,1,1
uk.org.publicwhip/person/25368,http://www.wikidata.org/entity/Q19979355,Rebecca Long-Bailey,Rebecca Long-Bailey,1,1
uk.org.publicwhip/person/25364,http://www.wikidata.org/entity/Q19979409,Jess Phillips,Jess Phillips,1,1
uk.org.publicwhip/person/22590,http://www.wikidata.org/entity/Q1999546,Norman Hogg,Norman Hogg,1,1
uk.org.publicwhip/person/25322,http://www.wikidata.org/entity/Q20011564,Stewart McDonald,Stewart McDonald,1,1
uk.org.publicwhip/person/25365,http://www.wikidata.org/entity/Q20022488,Kate Osamor,Kate Osamor,1,1
uk.org.publicwhip/person/25352,http://www.wikidata.org/entity/Q20027903,Michelle Thomson,Michelle Thomson,1,1
uk.org.publicwhip/person/25317,http://www.wikidata.org/entity/Q20054075,Melanie Onn,Melanie Onn,1,1
uk.org.publicwhip/person/25420,http://www.wikidata.org/entity/Q20054083,Victoria Prentis,Victoria Prentis,1,1
uk.org.publicwhip/person/25428,http://www.wikidata.org/entity/Q20055561,Rishi Sunak,Rishi Sunak,1,1
uk.org.publicwhip/person/25430,http://www.wikidata.org/entity/Q20055581,Kelly Tolhurst,Kelly Tolhurst,1,1
uk.org.publicwhip/person/25418,http://www.wikidata.org/entity/Q20113749,Peter Kyle,Peter Kyle,1,1
uk.org.publicwhip/person/25356,http://www.wikidata.org/entity/Q20127903,Clive Lewis,Clive Lewis,1,1
uk.org.publicwhip/person/25434,http://www.wikidata.org/entity/Q20127909,Holly Lynch,Holly Lynch,1,1
uk.org.publicwhip/person/25433,http://www.wikidata.org/entity/Q20127923,Rachael Maskell,Rachael Maskell,1,1
uk.org.publicwhip/person/25367,http://www.wikidata.org/entity/Q20127929,Johnny Mercer,Johnny Mercer,1,1
uk.org.publicwhip/person/25304,http://www.wikidata.org/entity/Q20128115,Jo Stevens,Jo Stevens,1,1
uk.org.publicwhip/person/25386,http://www.wikidata.org/entity/Q20128211,Daniel Zeichner,Daniel Zeichner,1,1
