person_id,family_name,given_name,item
uk.org.publicwhip/person/10536,Ainger,Nick,http://www.wikidata.org/entity/Q333058
uk.org.publicwhip/person/10504,Ainger,Nick,http://www.wikidata.org/entity/Q333056
uk.org.publicwhip/person/10271,Heathcoat-Amory,David,http://www.wikidata.org/entity/Q333039
uk.org.publicwhip/person/10507,Robinson,Peter,http://www.wikidata.org/entity/Q333036
uk.org.publicwhip/person/21969,Powell,Enoch,http://www.wikidata.org/entity/Q333028
uk.org.publicwhip/person/10416,Marsden,Paul,http://www.wikidata.org/entity/Q3330215
uk.org.publicwhip/person/10641,Ainger,Nick,http://www.wikidata.org/entity/Q333020
uk.org.publicwhip/person/11771,Greening,Justine,http://www.wikidata.org/entity/Q333012
uk.org.publicwhip/person/10413,Ainger,Nick,http://www.wikidata.org/entity/Q333007
uk.org.publicwhip/person/22201,Monckton,Walter,http://www.wikidata.org/entity/Q332995
uk.org.publicwhip/person/10243,Grieve,Dominic,http://www.wikidata.org/entity/Q332994
uk.org.publicwhip/person/10257,Ainger,Nick,http://www.wikidata.org/entity/Q332987
uk.org.publicwhip/person/11927,Hammond,Stephen,http://www.wikidata.org/entity/Q332979
uk.org.publicwhip/person/10134,Ainger,Nick,http://www.wikidata.org/entity/Q332973
uk.org.publicwhip/person/11783,Ainger,Nick,http://www.wikidata.org/entity/Q332968
uk.org.publicwhip/person/10010,Ainger,Nick,http://www.wikidata.org/entity/Q332962
uk.org.publicwhip/person/10559,Spelman,Caroline,http://www.wikidata.org/entity/Q332954
uk.org.publicwhip/person/10334,Kennedy,Charles,http://www.wikidata.org/entity/Q332950
uk.org.publicwhip/person/10386,Ainger,Nick,http://www.wikidata.org/entity/Q332940
uk.org.publicwhip/person/10212,Ainger,Nick,http://www.wikidata.org/entity/Q332919
uk.org.publicwhip/person/17280,Eccles,David,http://www.wikidata.org/entity/Q332914
uk.org.publicwhip/person/18267,Macmillan,Maurice,http://www.wikidata.org/entity/Q332897
uk.org.publicwhip/person/22480,Maude,Angus,http://www.wikidata.org/entity/Q332890
uk.org.publicwhip/person/16765,Bracken,Brendan,http://www.wikidata.org/entity/Q332887
uk.org.publicwhip/person/16443,Aitken,Jonathan,http://www.wikidata.org/entity/Q332881
uk.org.publicwhip/person/10255,Ainger,Nick,http://www.wikidata.org/entity/Q332870
uk.org.publicwhip/person/21807,Jones,Elwyn,http://www.wikidata.org/entity/Q332851
uk.org.publicwhip/person/10584,Ainger,Nick,http://www.wikidata.org/entity/Q332843
uk.org.publicwhip/person/10083,Byers,Stephen,http://www.wikidata.org/entity/Q332837
uk.org.publicwhip/person/19059,Shackleton,Edward,http://www.wikidata.org/entity/Q332818
uk.org.publicwhip/person/10278,Hewitt,Patricia,http://www.wikidata.org/entity/Q332799
uk.org.publicwhip/person/22504,Wilkinson,Ellen,http://www.wikidata.org/entity/Q332751
uk.org.publicwhip/person/10058,Bottomley,Virginia,http://www.wikidata.org/entity/Q332696
uk.org.publicwhip/person/10052,Boateng,Paul,http://www.wikidata.org/entity/Q332667
uk.org.publicwhip/person/10014,Armstrong,Hilary,http://www.wikidata.org/entity/Q332660
uk.org.publicwhip/person/10071,Browne,Des,http://www.wikidata.org/entity/Q332587
uk.org.publicwhip/person/10420,Martin,Michael,http://www.wikidata.org/entity/Q332576
uk.org.publicwhip/person/10303,Hutton,John,http://www.wikidata.org/entity/Q332562
uk.org.publicwhip/person/11565,Huhne,Christopher,http://www.wikidata.org/entity/Q332540
uk.org.publicwhip/person/22251,Churchill,Winston,http://www.wikidata.org/entity/Q332528
uk.org.publicwhip/person/11145,Osborne,George,http://www.wikidata.org/entity/Q332493
uk.org.publicwhip/person/10218,Galloway,George,http://www.wikidata.org/entity/Q332483
uk.org.publicwhip/person/17433,Foot,Michael,http://www.wikidata.org/entity/Q332419
uk.org.publicwhip/person/10037,Benn,Tony,http://www.wikidata.org/entity/Q332412
uk.org.publicwhip/person/22113,Cripps,Stafford,http://www.wikidata.org/entity/Q332405
uk.org.publicwhip/person/10488,Ainger,Nick,http://www.wikidata.org/entity/Q332393
uk.org.publicwhip/person/10286,Hoon,Geoff,http://www.wikidata.org/entity/Q332385
uk.org.publicwhip/person/14202,Smith,John,http://www.wikidata.org/entity/Q332377
uk.org.publicwhip/person/10213,Fox,Liam,http://www.wikidata.org/entity/Q332374
uk.org.publicwhip/person/16645,Bevin,Ernest,http://www.wikidata.org/entity/Q332365
uk.org.publicwhip/person/18826,Profumo,John,http://www.wikidata.org/entity/Q332347
uk.org.publicwhip/person/10314,Johnson,Alan,http://www.wikidata.org/entity/Q332336
uk.org.publicwhip/person/10276,Ainger,Nick,http://www.wikidata.org/entity/Q332314
uk.org.publicwhip/person/17616,Grylls,Michael,http://www.wikidata.org/entity/Q3308237
uk.org.publicwhip/person/24947,Stewart,Iain,http://www.wikidata.org/entity/Q328953
uk.org.publicwhip/person/24964,Stewart,Rory,http://www.wikidata.org/entity/Q328892
uk.org.publicwhip/person/10575,Streeter,Gary,http://www.wikidata.org/entity/Q328791
uk.org.publicwhip/person/24914,Stride,Mel,http://www.wikidata.org/entity/Q328769
uk.org.publicwhip/person/10576,Stringer,Graham,http://www.wikidata.org/entity/Q328737
uk.org.publicwhip/person/10577,Ainger,Nick,http://www.wikidata.org/entity/Q328682
uk.org.publicwhip/person/22107,Crossman,Richard,http://www.wikidata.org/entity/Q328681
uk.org.publicwhip/person/11406,Stuart,Graham,http://www.wikidata.org/entity/Q328641
uk.org.publicwhip/person/10578,Ainger,Nick,http://www.wikidata.org/entity/Q328626
uk.org.publicwhip/person/24853,Sturdy,Julian,http://www.wikidata.org/entity/Q328608
uk.org.publicwhip/person/10579,Sutcliffe,Gerry,http://www.wikidata.org/entity/Q328557
uk.org.publicwhip/person/24819,Swales,Ian,http://www.wikidata.org/entity/Q328019
uk.org.publicwhip/person/10580,Swayne,Desmond,http://www.wikidata.org/entity/Q327823
uk.org.publicwhip/person/11971,Swinson,Jo,http://www.wikidata.org/entity/Q327790
uk.org.publicwhip/person/11265,Ainger,Nick,http://www.wikidata.org/entity/Q327716
uk.org.publicwhip/person/10775,Cairns,David,http://www.wikidata.org/entity/Q3275
uk.org.publicwhip/person/16743,Bowis,John,http://www.wikidata.org/entity/Q327482
uk.org.publicwhip/person/16642,Bevan,Aneurin,http://www.wikidata.org/entity/Q325403
uk.org.publicwhip/person/10290,Ainger,Nick,http://www.wikidata.org/entity/Q325381
uk.org.publicwhip/person/10004,Ainger,Nick,http://www.wikidata.org/entity/Q325367
uk.org.publicwhip/person/22050,Ridley,Nicholas,http://www.wikidata.org/entity/Q324805
uk.org.publicwhip/person/19279,Terlezki,Stefan,http://www.wikidata.org/entity/Q323440
uk.org.publicwhip/person/17845,Hobson,John,http://www.wikidata.org/entity/Q3181562
uk.org.publicwhip/person/21955,White,John,http://www.wikidata.org/entity/Q3180980
uk.org.publicwhip/person/13171,Ainger,Nick,http://www.wikidata.org/entity/Q317258
uk.org.publicwhip/person/16749,Boyd-Orr,John,http://www.wikidata.org/entity/Q315143
uk.org.publicwhip/person/16495,Ainger,Nick,http://www.wikidata.org/entity/Q313489
uk.org.publicwhip/person/10574,Straw,Jack,http://www.wikidata.org/entity/Q311278
uk.org.publicwhip/person/10130,Cook,Robin,http://www.wikidata.org/entity/Q311214
uk.org.publicwhip/person/21812,Lloyd,Geoffrey,http://www.wikidata.org/entity/Q3101091
uk.org.publicwhip/person/10412,Ainger,Nick,http://www.wikidata.org/entity/Q310046
uk.org.publicwhip/person/10582,Syms,Robert,http://www.wikidata.org/entity/Q306250
uk.org.publicwhip/person/10199,Fitzpatrick,Jim,http://www.wikidata.org/entity/Q306169
uk.org.publicwhip/person/10884,Field,Mark,http://www.wikidata.org/entity/Q304450
uk.org.publicwhip/person/10197,Ainger,Nick,http://www.wikidata.org/entity/Q304388
uk.org.publicwhip/person/11641,Ainger,Nick,http://www.wikidata.org/entity/Q304302
uk.org.publicwhip/person/11923,Farron,Tim,http://www.wikidata.org/entity/Q304251
uk.org.publicwhip/person/10882,Farrelly,Paul,http://www.wikidata.org/entity/Q304172
uk.org.publicwhip/person/10194,Fallon,Michael,http://www.wikidata.org/entity/Q304095
uk.org.publicwhip/person/10193,Fabricant,Michael,http://www.wikidata.org/entity/Q304027
uk.org.publicwhip/person/11408,Evennett,David,http://www.wikidata.org/entity/Q303883
uk.org.publicwhip/person/10190,Evans,Nigel,http://www.wikidata.org/entity/Q303814
uk.org.publicwhip/person/17190,Dodds-Parker,Douglas,http://www.wikidata.org/entity/Q3038002
uk.org.publicwhip/person/22650,Evans,Jonathan,http://www.wikidata.org/entity/Q303716
uk.org.publicwhip/person/24883,Ainger,Nick,http://www.wikidata.org/entity/Q303639
uk.org.publicwhip/person/24721,Evans,Chris,http://www.wikidata.org/entity/Q303577
uk.org.publicwhip/person/24933,Eustice,George,http://www.wikidata.org/entity/Q303510
uk.org.publicwhip/person/24905,Esterson,Bill,http://www.wikidata.org/entity/Q303465
uk.org.publicwhip/person/11534,Engel,Natascha,http://www.wikidata.org/entity/Q303411
uk.org.publicwhip/person/24777,Elphicke,Charlie,http://www.wikidata.org/entity/Q303351
uk.org.publicwhip/person/11437,Ellwood,Tobias,http://www.wikidata.org/entity/Q303299
uk.org.publicwhip/person/10186,Ellman,Louise,http://www.wikidata.org/entity/Q303253
uk.org.publicwhip/person/24719,Ellison,Jane,http://www.wikidata.org/entity/Q303157
uk.org.publicwhip/person/24866,Ellis,Michael,http://www.wikidata.org/entity/Q303085
uk.org.publicwhip/person/24710,Elliott,Julie,http://www.wikidata.org/entity/Q303011
uk.org.publicwhip/person/10185,Efford,Clive,http://www.wikidata.org/entity/Q302939
uk.org.publicwhip/person/24743,Edwards,Jonathan,http://www.wikidata.org/entity/Q302892
uk.org.publicwhip/person/10183,Eagle,Maria,http://www.wikidata.org/entity/Q302815
uk.org.publicwhip/person/10182,Eagle,Angela,http://www.wikidata.org/entity/Q302763
uk.org.publicwhip/person/11589,Durkan,Mark,http://www.wikidata.org/entity/Q302620
uk.org.publicwhip/person/11696,Dunne,Philip,http://www.wikidata.org/entity/Q302546
uk.org.publicwhip/person/10180,Duncan Smith,Iain,http://www.wikidata.org/entity/Q302486
uk.org.publicwhip/person/10179,Duncan,Alan,http://www.wikidata.org/entity/Q302417
uk.org.publicwhip/person/24762,Dugher,Michael,http://www.wikidata.org/entity/Q302363
uk.org.publicwhip/person/25699,Hughes,Eddie,http://www.wikidata.org/entity/Q30234253
uk.org.publicwhip/person/25682,Lee,Karen,http://www.wikidata.org/entity/Q30234251
uk.org.publicwhip/person/25672,Smith,Laura,http://www.wikidata.org/entity/Q30234249
uk.org.publicwhip/person/25645,Seely,Bob,http://www.wikidata.org/entity/Q30234248
uk.org.publicwhip/person/25649,Yasin,Mohammad,http://www.wikidata.org/entity/Q30234247
uk.org.publicwhip/person/25628,Docherty,Leo,http://www.wikidata.org/entity/Q30234245
uk.org.publicwhip/person/25687,Norris,Alex,http://www.wikidata.org/entity/Q30234243
uk.org.publicwhip/person/25646,Hardy,Emma,http://www.wikidata.org/entity/Q30234242
uk.org.publicwhip/person/25692,Maclean,Rachel,http://www.wikidata.org/entity/Q30234241
uk.org.publicwhip/person/25681,Reeves,Ellie,http://www.wikidata.org/entity/Q30234240
uk.org.publicwhip/person/25659,Burghart,Alex,http://www.wikidata.org/entity/Q30234239
uk.org.publicwhip/person/25670,Keegan,Gillian,http://www.wikidata.org/entity/Q30232942
uk.org.publicwhip/person/11785,Duddridge,James,http://www.wikidata.org/entity/Q302309
uk.org.publicwhip/person/25635,Martin,Sandy,http://www.wikidata.org/entity/Q30228145
uk.org.publicwhip/person/25657,Clarke,Simon,http://www.wikidata.org/entity/Q30228118
uk.org.publicwhip/person/25642,Carden,Dan,http://www.wikidata.org/entity/Q30226321
uk.org.publicwhip/person/25703,Bowie,Andrew,http://www.wikidata.org/entity/Q30224657
uk.org.publicwhip/person/24825,Dromey,Jack,http://www.wikidata.org/entity/Q302244
uk.org.publicwhip/person/25677,Linden,David,http://www.wikidata.org/entity/Q30224361
uk.org.publicwhip/person/25689,Moran,Layla,http://www.wikidata.org/entity/Q30223601
uk.org.publicwhip/person/25683,Bradley,Ben,http://www.wikidata.org/entity/Q30223599
uk.org.publicwhip/person/25702,Amesbury,Mike,http://www.wikidata.org/entity/Q30223596
uk.org.publicwhip/person/24903,Drax,Richard,http://www.wikidata.org/entity/Q302187
uk.org.publicwhip/person/24957,Doyle-Price,Jackie,http://www.wikidata.org/entity/Q302036
uk.org.publicwhip/person/25643,Grant,Bill,http://www.wikidata.org/entity/Q30188435
uk.org.publicwhip/person/25673,Jones,Sarah,http://www.wikidata.org/entity/Q30179052
uk.org.publicwhip/person/25658,Morgan,Stephen,http://www.wikidata.org/entity/Q30179008
uk.org.publicwhip/person/25664,Duguid,David,http://www.wikidata.org/entity/Q30176559
uk.org.publicwhip/person/25652,Ainger,Nick,http://www.wikidata.org/entity/Q30174734
uk.org.publicwhip/person/25631,Smith,Eleanor,http://www.wikidata.org/entity/Q30174715
uk.org.publicwhip/person/25661,Afolami,Bim,http://www.wikidata.org/entity/Q30174692
uk.org.publicwhip/person/25637,Jones,Darren,http://www.wikidata.org/entity/Q30174665
uk.org.publicwhip/person/25640,Pidcock,Laura,http://www.wikidata.org/entity/Q30174635
uk.org.publicwhip/person/25678,Clark,Colin,http://www.wikidata.org/entity/Q30174601
uk.org.publicwhip/person/25666,Gill,Preet Kaur,http://www.wikidata.org/entity/Q30173119
uk.org.publicwhip/person/25706,Dent Coad,Emma,http://www.wikidata.org/entity/Q30172941
uk.org.publicwhip/person/25669,Lake,Ben,http://www.wikidata.org/entity/Q30172752
uk.org.publicwhip/person/25695,Dhesi,Tan,http://www.wikidata.org/entity/Q30169287
uk.org.publicwhip/person/25625,Graham,Luke,http://www.wikidata.org/entity/Q30168147
uk.org.publicwhip/person/25651,Whitfield,Martin,http://www.wikidata.org/entity/Q30167357
uk.org.publicwhip/person/25700,Rashid,Faisal,http://www.wikidata.org/entity/Q30166575
uk.org.publicwhip/person/25623,Twist,Liz,http://www.wikidata.org/entity/Q30165748
uk.org.publicwhip/person/25674,Jack,Alister,http://www.wikidata.org/entity/Q30165682
uk.org.publicwhip/person/25634,Antoniazzi,Tonia,http://www.wikidata.org/entity/Q30165536
uk.org.publicwhip/person/25698,Brereton,Jack,http://www.wikidata.org/entity/Q30165535
uk.org.publicwhip/person/25685,Rowley,Lee,http://www.wikidata.org/entity/Q30165327
uk.org.publicwhip/person/25676,Charalambous,Bambos,http://www.wikidata.org/entity/Q30165325
uk.org.publicwhip/person/25667,Russell-Moyle,Lloyd,http://www.wikidata.org/entity/Q30165113
uk.org.publicwhip/person/25621,Williams,Paul,http://www.wikidata.org/entity/Q30165049
uk.org.publicwhip/person/25671,Walker,Thelma,http://www.wikidata.org/entity/Q30165006
uk.org.publicwhip/person/25691,Rodda,Matt,http://www.wikidata.org/entity/Q30164903
uk.org.publicwhip/person/25690,Pollard,Luke,http://www.wikidata.org/entity/Q30164902
uk.org.publicwhip/person/25696,Kerr,Stephen,http://www.wikidata.org/entity/Q30164795
uk.org.publicwhip/person/25680,Sobel,Alex,http://www.wikidata.org/entity/Q30164792
uk.org.publicwhip/person/25619,Hill,Mike,http://www.wikidata.org/entity/Q30164739
uk.org.publicwhip/person/25675,Jardine,Christine,http://www.wikidata.org/entity/Q30164696
uk.org.publicwhip/person/25617,Peacock,Stephanie,http://www.wikidata.org/entity/Q30164451
uk.org.publicwhip/person/25656,Duffield,Rosie,http://www.wikidata.org/entity/Q30164380
uk.org.publicwhip/person/25660,Gaffney,Hugh,http://www.wikidata.org/entity/Q30164379
uk.org.publicwhip/person/25701,Western,Matt,http://www.wikidata.org/entity/Q30164376
uk.org.publicwhip/person/25654,Masterton,Paul,http://www.wikidata.org/entity/Q30164281
uk.org.publicwhip/person/25648,Hobhouse,Wera,http://www.wikidata.org/entity/Q30164280
uk.org.publicwhip/person/25647,McMorrin,Anna,http://www.wikidata.org/entity/Q30164279
uk.org.publicwhip/person/25653,Laird,Lesley,http://www.wikidata.org/entity/Q30164276
uk.org.publicwhip/person/25638,Onasanya,Fiona,http://www.wikidata.org/entity/Q30163918
uk.org.publicwhip/person/25630,Moore,Damien,http://www.wikidata.org/entity/Q30163703
uk.org.publicwhip/person/25639,Sweeney,Paul,http://www.wikidata.org/entity/Q30163629
uk.org.publicwhip/person/25684,Rowley,Danielle,http://www.wikidata.org/entity/Q30163628
uk.org.publicwhip/person/25622,Frith,James,http://www.wikidata.org/entity/Q30163560
uk.org.publicwhip/person/25620,de Cordova,Marsha,http://www.wikidata.org/entity/Q30163501
uk.org.publicwhip/person/25616,Hair,Kirstene,http://www.wikidata.org/entity/Q30163437
uk.org.publicwhip/person/25611,Platt,Jo,http://www.wikidata.org/entity/Q30163380
uk.org.publicwhip/person/25612,Killen,Ged,http://www.wikidata.org/entity/Q30163209
uk.org.publicwhip/person/17091,Crosland,Anthony,http://www.wikidata.org/entity/Q301252
uk.org.publicwhip/person/16463,Alport,Cuthbert,http://www.wikidata.org/entity/Q3007930
uk.org.publicwhip/person/24918,Doyle,Gemma,http://www.wikidata.org/entity/Q300389
uk.org.publicwhip/person/10176,Dowd,Jim,http://www.wikidata.org/entity/Q300368
uk.org.publicwhip/person/10175,Dorrell,Stephen,http://www.wikidata.org/entity/Q300349
uk.org.publicwhip/person/10174,Doran,Frank,http://www.wikidata.org/entity/Q300334
uk.org.publicwhip/person/10173,Donohoe,Brian H,http://www.wikidata.org/entity/Q300308
uk.org.publicwhip/person/10172,Donaldson,Jeffrey M.,http://www.wikidata.org/entity/Q300292
uk.org.publicwhip/person/10857,Ainger,Nick,http://www.wikidata.org/entity/Q300243
uk.org.publicwhip/person/24730,Docherty,Thomas,http://www.wikidata.org/entity/Q300214
uk.org.publicwhip/person/10171,Dobson,Frank,http://www.wikidata.org/entity/Q300182
uk.org.publicwhip/person/10170,Dobbin,Jim,http://www.wikidata.org/entity/Q300166
uk.org.publicwhip/person/10854,Djanogly,Jonathan,http://www.wikidata.org/entity/Q300142
uk.org.publicwhip/person/24873,Dinenage,Caroline,http://www.wikidata.org/entity/Q300107
uk.org.publicwhip/person/10167,Denham,John,http://www.wikidata.org/entity/Q300069
uk.org.publicwhip/person/24811,De Piero,Gloria,http://www.wikidata.org/entity/Q300049
uk.org.publicwhip/person/24859,de Bois,Nick,http://www.wikidata.org/entity/Q300030
uk.org.publicwhip/person/10162,Davis,David,http://www.wikidata.org/entity/Q300023
uk.org.publicwhip/person/11816,Davies,Philip,http://www.wikidata.org/entity/Q300004
uk.org.publicwhip/person/10634,Widdecombe,Ann,http://www.wikidata.org/entity/Q298846
uk.org.publicwhip/person/24739,Davies,Glyn,http://www.wikidata.org/entity/Q296920
uk.org.publicwhip/person/10159,Davies,Geraint,http://www.wikidata.org/entity/Q296866
uk.org.publicwhip/person/11719,Davies,David,http://www.wikidata.org/entity/Q296797
uk.org.publicwhip/person/10157,Davidson,Ian,http://www.wikidata.org/entity/Q296755
uk.org.publicwhip/person/10842,David,Wayne,http://www.wikidata.org/entity/Q296716
uk.org.publicwhip/person/10155,Davey,Edward,http://www.wikidata.org/entity/Q296689
uk.org.publicwhip/person/10153,Ainger,Nick,http://www.wikidata.org/entity/Q296639
uk.org.publicwhip/person/10471,Ainger,Nick,http://www.wikidata.org/entity/Q296597
uk.org.publicwhip/person/10595,Thompson,William,http://www.wikidata.org/entity/Q2947124
uk.org.publicwhip/person/16472,Amery,Julian,http://www.wikidata.org/entity/Q2919989
uk.org.publicwhip/person/24808,Danczuk,Simon,http://www.wikidata.org/entity/Q291818
uk.org.publicwhip/person/24798,Dakin,Nicholas,http://www.wikidata.org/entity/Q291785
uk.org.publicwhip/person/24734,Curran,Margaret,http://www.wikidata.org/entity/Q291748
uk.org.publicwhip/person/10834,Cunningham,Tony,http://www.wikidata.org/entity/Q291717
uk.org.publicwhip/person/10147,Cunningham,Jim,http://www.wikidata.org/entity/Q291683
uk.org.publicwhip/person/24742,Cunningham,Alex,http://www.wikidata.org/entity/Q291649
uk.org.publicwhip/person/10143,Cryer,John,http://www.wikidata.org/entity/Q291615
uk.org.publicwhip/person/10828,Cruddas,Jon,http://www.wikidata.org/entity/Q291591
uk.org.publicwhip/person/24871,Crouch,Tracey,http://www.wikidata.org/entity/Q291557
uk.org.publicwhip/person/24794,Crockart,Michael,http://www.wikidata.org/entity/Q291531
uk.org.publicwhip/person/24949,Creasy,Stella,http://www.wikidata.org/entity/Q291502
uk.org.publicwhip/person/11898,Creagh,Mary,http://www.wikidata.org/entity/Q291470
uk.org.publicwhip/person/10141,Crausby,David,http://www.wikidata.org/entity/Q291441
uk.org.publicwhip/person/11768,Crabb,Stephen,http://www.wikidata.org/entity/Q291393
uk.org.publicwhip/person/11541,Cox,Geoffrey,http://www.wikidata.org/entity/Q291303
uk.org.publicwhip/person/10133,Corbyn,Jeremy,http://www.wikidata.org/entity/Q291169
uk.org.publicwhip/person/10131,Cooper,Yvette,http://www.wikidata.org/entity/Q291057
uk.org.publicwhip/person/11667,Cooper,Rosie,http://www.wikidata.org/entity/Q290855
uk.org.publicwhip/person/10128,Connarty,Michael,http://www.wikidata.org/entity/Q290799
uk.org.publicwhip/person/24898,Colvile,Oliver,http://www.wikidata.org/entity/Q290733
uk.org.publicwhip/person/24744,Collins,Damian,http://www.wikidata.org/entity/Q290646
uk.org.publicwhip/person/24771,Coffey,Therese,http://www.wikidata.org/entity/Q290554
uk.org.publicwhip/person/11450,Moon,Madeleine,http://www.wikidata.org/entity/Q290474
uk.org.publicwhip/person/10107,Clark,Alan,http://www.wikidata.org/entity/Q2894842
uk.org.publicwhip/person/18214,Lyttelton,Oliver,http://www.wikidata.org/entity/Q2892622
uk.org.publicwhip/person/25600,Harrison,Trudy,http://www.wikidata.org/entity/Q28834855
uk.org.publicwhip/person/25601,Snell,Gareth,http://www.wikidata.org/entity/Q28834849
uk.org.publicwhip/person/10122,Coffey,Ann,http://www.wikidata.org/entity/Q286043
uk.org.publicwhip/person/10457,Norman,Archie,http://www.wikidata.org/entity/Q2860158
uk.org.publicwhip/person/10121,Ainger,Nick,http://www.wikidata.org/entity/Q285975
uk.org.publicwhip/person/10120,Clwyd,Ann,http://www.wikidata.org/entity/Q285249
uk.org.publicwhip/person/10119,Clifton-Brown,Geoffrey,http://www.wikidata.org/entity/Q285183
uk.org.publicwhip/person/19095,Silverman,Samuel,http://www.wikidata.org/entity/Q283472
uk.org.publicwhip/person/16693,Blenkinsop,Arthur,http://www.wikidata.org/entity/Q283162
uk.org.publicwhip/person/25597,Johnson,Caroline,http://www.wikidata.org/entity/Q27979810
uk.org.publicwhip/person/25633,George,Ruth,http://www.wikidata.org/entity/Q27943421
uk.org.publicwhip/person/25596,Olney,Sarah,http://www.wikidata.org/entity/Q27942399
uk.org.publicwhip/person/25593,Courts,Robert,http://www.wikidata.org/entity/Q27671735
uk.org.publicwhip/person/11174,Pugh,John,http://www.wikidata.org/entity/Q272829
uk.org.publicwhip/person/11113,Miliband,David,http://www.wikidata.org/entity/Q272670
uk.org.publicwhip/person/10332,Kelly,Ruth,http://www.wikidata.org/entity/Q272644
uk.org.publicwhip/person/24749,Metcalfe,Stephen,http://www.wikidata.org/entity/Q272643
uk.org.publicwhip/person/10326,Ainger,Nick,http://www.wikidata.org/entity/Q272642
uk.org.publicwhip/person/11267,Tami,Mark,http://www.wikidata.org/entity/Q272569
uk.org.publicwhip/person/10583,Tapsell,Peter,http://www.wikidata.org/entity/Q272526
uk.org.publicwhip/person/11350,Teather,Sarah,http://www.wikidata.org/entity/Q272500
uk.org.publicwhip/person/10594,Thomas,Gareth,http://www.wikidata.org/entity/Q272452
uk.org.publicwhip/person/11656,Thornberry,Emily,http://www.wikidata.org/entity/Q272408
uk.org.publicwhip/person/11280,Ainger,Nick,http://www.wikidata.org/entity/Q272384
uk.org.publicwhip/person/10596,Timms,Stephen,http://www.wikidata.org/entity/Q272346
uk.org.publicwhip/person/14128,Timpson,Edward,http://www.wikidata.org/entity/Q272318
uk.org.publicwhip/person/24870,Tomlinson,Justin,http://www.wikidata.org/entity/Q272288
uk.org.publicwhip/person/10602,Tredinnick,David,http://www.wikidata.org/entity/Q272259
uk.org.publicwhip/person/10604,Trickett,Jon,http://www.wikidata.org/entity/Q272234
uk.org.publicwhip/person/24941,Truss,Elizabeth,http://www.wikidata.org/entity/Q272201
uk.org.publicwhip/person/10616,Vis,Rudi,http://www.wikidata.org/entity/Q2721877
uk.org.publicwhip/person/11291,Turner,Andrew,http://www.wikidata.org/entity/Q272155
uk.org.publicwhip/person/24767,Turner,Karl,http://www.wikidata.org/entity/Q272123
uk.org.publicwhip/person/10610,Twigg,Derek,http://www.wikidata.org/entity/Q272098
uk.org.publicwhip/person/10611,Twigg,Stephen,http://www.wikidata.org/entity/Q272041
uk.org.publicwhip/person/10613,Ainger,Nick,http://www.wikidata.org/entity/Q272008
uk.org.publicwhip/person/10116,Clarke,Tom,http://www.wikidata.org/entity/Q271935
uk.org.publicwhip/person/10115,Ainger,Nick,http://www.wikidata.org/entity/Q271889
uk.org.publicwhip/person/11963,Ainger,Nick,http://www.wikidata.org/entity/Q271828
uk.org.publicwhip/person/11884,Clark,Greg,http://www.wikidata.org/entity/Q271800
uk.org.publicwhip/person/10106,Clappison,James,http://www.wikidata.org/entity/Q271750
uk.org.publicwhip/person/10103,Chope,Christopher,http://www.wikidata.org/entity/Q271715
uk.org.publicwhip/person/24920,Chishti,Rehman,http://www.wikidata.org/entity/Q271683
uk.org.publicwhip/person/11823,Ainger,Nick,http://www.wikidata.org/entity/Q270042
uk.org.publicwhip/person/10770,Burt,Alistair,http://www.wikidata.org/entity/Q270009
uk.org.publicwhip/person/10080,Burstow,Paul,http://www.wikidata.org/entity/Q269977
uk.org.publicwhip/person/11573,Burrowes,David,http://www.wikidata.org/entity/Q269957
uk.org.publicwhip/person/10079,Burns,Simon,http://www.wikidata.org/entity/Q269940
uk.org.publicwhip/person/24780,Burns,Conor,http://www.wikidata.org/entity/Q269925
uk.org.publicwhip/person/10766,Burnham,Andy,http://www.wikidata.org/entity/Q269909
uk.org.publicwhip/person/24844,Burley,Aidan,http://www.wikidata.org/entity/Q269886
uk.org.publicwhip/person/10076,Burden,Richard,http://www.wikidata.org/entity/Q269868
uk.org.publicwhip/person/24843,Buckland,Robert,http://www.wikidata.org/entity/Q269853
uk.org.publicwhip/person/24849,Byles,Dan,http://www.wikidata.org/entity/Q269729
uk.org.publicwhip/person/11360,Byrne,Liam,http://www.wikidata.org/entity/Q269697
uk.org.publicwhip/person/24711,Ainger,Nick,http://www.wikidata.org/entity/Q269638
uk.org.publicwhip/person/10096,Caton,Martin,http://www.wikidata.org/entity/Q269533
uk.org.publicwhip/person/10095,Cash,Bill,http://www.wikidata.org/entity/Q269449
uk.org.publicwhip/person/11621,Carswell,Douglas,http://www.wikidata.org/entity/Q269322
uk.org.publicwhip/person/24840,Carmichael,Neil,http://www.wikidata.org/entity/Q269260
uk.org.publicwhip/person/10785,Carmichael,Alistair,http://www.wikidata.org/entity/Q269124
uk.org.publicwhip/person/10089,Campbell,Ronnie,http://www.wikidata.org/entity/Q269005
uk.org.publicwhip/person/16733,Bowden,Herbert,http://www.wikidata.org/entity/Q268875
uk.org.publicwhip/person/24815,Raab,Dominic,http://www.wikidata.org/entity/Q268584
uk.org.publicwhip/person/10780,Campbell,Gregory,http://www.wikidata.org/entity/Q268465
uk.org.publicwhip/person/10086,Campbell,Alan,http://www.wikidata.org/entity/Q268196
uk.org.publicwhip/person/24740,Cairns,Alun,http://www.wikidata.org/entity/Q268030
